8.866021156311035	0.22135037183761597	3849.521484375
5.043971538543701	2.237187147140503	2938.99560546875
8.725600242614746	0.36921799182891846	556.3348388671875
4.892606735229492	2.7757091522216797	460.2430114746094
-2.4329700469970703	8.225656509399414	388.88592529296875
-16.882709503173828	23.47296142578125	322.2472839355469
-53.21706771850586	64.92620086669922	231.18719482421875
-121.03302001953125	158.8775634765625	197.82949829101562
-195.6182861328125	302.75372314453125	174.52001953125
-233.34268188476562	419.60577392578125	148.50900268554688
9.315725326538086	0.0010363459587097168	503.9160461425781
5.648158073425293	1.989161729812622	343.5738830566406
-1.288456916809082	7.606475830078125	273.3232116699219
-15.253108024597168	20.894668579101562	233.376953125
-47.3481559753418	58.5158805847168	199.72547912597656
-112.51422119140625	143.46847534179688	160.22000122070312
-191.4413299560547	282.574951171875	139.68115234375
-231.28868103027344	415.29644775390625	116.89551544189453
